"GeneID","GO_Terms","1S","10S","11S","13S","14S","15S","2S","20S","21S","23S","26S","3S","5S","6S","7S","1P1","10P1","11P1","13P1","14P1","15P1","2P1","20P1","21P1","23P1","26P1","3P1","5P1","6P1","7P1","1P2","10P2","11P2","13P2","14P2","15P2","2P2","20P2","21P2","23P2","26P2","3P2","5P2","6P2","7P2","pval.P1vsP2","padj.P1vsP2","pval.P1vsS","padj.P1vsS","pval.P2vsS","padj.P2vsS","GeneName"
"ENSAPEG00000018324","GO:0003779;GO:0051015;GO:0007010;GO:0051693",5.670033553,5.806250186,5.231289575,5.79230403,5.660576065,5.76986636,5.547303013,5.690917144,6.05468924,6.325574916,5.701995515,5.414635532,5.850311771,6.020222879,6.10663041,5.602424552,5.570488497,5.850118587,5.100327232,5.044419803,4.839661391,5.657254764,5.533898094,6.07184764,6.035076437,5.296070865,5.584794705,5.814186278,5.437797153,5.859208749,5.263803241,5.176451369,5.90078252,5.8032054,5.22034675,5.602844538,6.023869862,5.87969184,6.368890443,5.968462671,5.550100378,5.19149632,5.774988283,5.757141881,5.767221169,0.224563493,0.739926,0.076864994,0.384536211,0.584717598,1,"VILL"
"ENSAPEG00000018530","GO:0000166;GO:0005524;GO:0003774;GO:0003779;GO:0051015;GO:0016459;GO:0005515;GO:0048731",6.594200444,6.862977237,6.685589836,6.712063012,6.615126537,6.774124738,6.459412267,7.153588461,6.94392118,6.408974118,6.570692503,6.033696339,7.074345525,6.94302108,7.112276268,6.695813595,6.546346954,6.764863778,7.084395992,6.86008775,6.497191141,6.503695696,6.885200836,7.006787627,7.037812071,6.767878932,7.205257906,6.631947477,7.025922701,6.904629345,6.178766217,6.434389754,6.708673257,7.083616512,6.757965309,7.143306832,6.492775297,6.740527695,6.757574499,6.702280784,6.532978029,6.421918585,6.516732989,6.703363275,6.777724068,0.049797558,0.426470626,0.242461168,0.630918369,0.406715936,1,"myh11a"
"ENSAPEG00000018616","GO:0005737;GO:0003779;GO:0007399;GO:0042995;GO:0030036;GO:0030027;GO:0007266;GO:0008157;GO:0072542;GO:0001755;GO:0001843;GO:0043085;GO:0048484;GO:0051726;GO:0061386;GO:2001045",4.258636003,4.361792297,4.730326447,4.366332944,4.077548211,4.619446772,4.62669991,4.546516905,4.7002632,4.602673363,4.639688581,4.348413871,4.231118117,4.458017575,4.492565779,4.376922319,4.238049531,4.716771381,4.660793688,4.404563687,4.468458627,4.4284394,4.402828841,4.533329234,4.477174847,4.42818431,4.420359775,4.313257409,4.346605441,4.446318427,4.579376785,4.27574425,4.735742236,4.707849403,4.129048061,4.361636452,4.647015508,4.197847536,4.542451042,4.573939711,4.416643129,4.520962146,4.367120911,4.348695041,4.397827013,0.883064192,0.985080518,0.632000503,0.881626829,0.730863659,1,"phactr4b"
"ENSAPEG00000018699","GO:0005856;GO:0003779",12.38383101,11.89670716,12.40857772,11.97590799,11.62064498,11.82135246,12.38306863,12.4577454,12.77771893,12.4906984,12.2524922,11.83890648,12.24606797,12.26355839,12.2351528,12.65402727,12.66947408,12.5239783,12.1414044,11.82592047,12.05138741,12.59951459,12.4277811,12.57797697,12.63485737,12.66234179,12.28862526,12.54865498,12.86805703,12.26422891,11.52811696,11.96536779,12.51388802,12.30803812,11.88469023,12.16894216,11.89794819,12.14263518,12.51857262,12.01869034,12.41053457,12.17654625,12.56394297,12.35500462,12.24739735,0.014883198,0.251275918,0.032762084,0.24810932,0.736757629,1,"TPM1"
"ENSAPEG00000018720","GO:0007165;GO:0008083",-2.025553181,-2.088307899,-2.093730346,-2.084848255,-2.029558195,-2.102467646,-2.088585947,-2.097742896,-2.096490361,-2.098344785,-2.099465877,-2.083820897,-2.082946989,-2.090157334,-2.087457896,-2.080722809,-2.082640334,-2.026129414,-2.023397947,-2.093525479,-2.087002153,-2.020236602,-2.091000704,-2.095328326,-2.081991285,-2.087143868,-2.08592655,-2.085303109,-2.083897042,-2.083250786,-2.028985081,-2.088628115,-2.098335488,-2.096218818,-2.096405778,-2.077193777,-2.090043046,-2.096503525,-2.093952127,-2.098530757,-2.090453304,-2.084922569,-2.084815505,-2.088842178,-2.086841257,0.710385829,NA,0.812103847,NA,0.888881215,1,"fgf11a"
"ENSAPEG00000018761","GO:0007165;GO:0005576;GO:0008083",-2.085470488,-2.087827428,-2.092879147,-2.084604316,-2.089201683,-2.101019087,-2.088086466,-2.096617364,-2.095450463,-2.097178101,-2.098222546,-2.083647197,-2.082833037,-2.033443118,-2.087035539,-2.080760922,-2.026440047,-2.029900023,-2.083462605,-2.092688287,-2.030503653,-2.080517398,-2.090336128,-2.094367875,-2.081942674,-2.08674298,-2.085608889,-2.085028072,-2.083718136,-2.083116065,-2.088667752,-2.088125751,-2.041062139,-2.095197485,-2.095371662,-2.077473167,-2.033336643,-2.095462726,-2.093085765,-2.097351359,-2.089826153,-2.084673549,-2.084573805,-2.088325178,-2.086461058,0.877697483,NA,0.800782322,NA,0.922727251,1,"gdf9"
"ENSAPEG00000018792","GO:0005737;GO:0005856;GO:0003779;GO:0007155;GO:0051015;GO:0005200;GO:0007010;GO:0005925;GO:0001726",2.031167184,1.910663494,2.38089477,2.220065706,2.157419454,2.126171191,2.089533209,1.821377886,2.275656552,1.975624408,1.805063927,2.316255697,2.407705796,2.071169576,1.817852943,1.871907609,2.487824814,2.28167122,2.053829999,1.949091002,1.922933617,2.183957844,1.788890933,2.087110889,2.166282078,1.921603723,1.933011679,2.036170028,2.144181444,2.151685077,2.242682422,2.325032895,1.975732426,2.07585938,2.396824233,2.221467518,1.986057817,2.275457236,2.026815482,2.182101887,2.067709701,2.589295872,2.302680991,2.086539752,2.019949052,0.109289754,0.578154323,0.617505214,0.876484253,0.241147393,1,"TLN2"
"ENSAPEG00000018803","GO:0005634;GO:0003779;GO:0007015;GO:0016020;GO:0005856;GO:0005886;GO:0035023;GO:0008360;GO:0031267",8.526299949,8.747544656,8.581499222,8.708637322,9.044645063,8.790365319,8.693213744,8.700032721,8.739366117,8.694184972,8.769078895,8.912466471,8.818480807,8.619164166,8.633597865,8.569778817,8.740857289,8.712205058,8.840707474,8.924084014,9.182236316,8.751478321,8.630808198,8.522659581,8.64132122,8.844944648,8.62575248,8.777493419,8.706657296,8.699095933,8.757242872,8.671295487,8.624342194,8.832101114,8.744157405,8.892148013,8.742584857,8.909651772,8.766853932,8.638980547,8.726171375,8.59008765,8.709757889,8.645775483,8.654598161,0.574541946,0.926869297,0.687069818,0.904256949,0.866617164,1,"WASL"
"ENSAPEG00000018804","GO:0016020;GO:0007165;GO:0005576;GO:0008083;GO:0005102;GO:0007420;GO:0033555;GO:0071542;GO:0099054;GO:0007623;GO:0048512",2.328833566,2.385013387,3.068514135,2.592693644,2.845682417,2.206435714,2.381494105,2.804014868,2.4240135,2.523329369,2.44495306,2.52693837,2.538810867,2.654303815,2.764251112,2.568969637,2.456545001,2.645119065,2.353732066,2.238752443,2.124770508,2.572507568,2.429183833,2.571325642,2.372500153,2.313003605,2.651698069,2.240323126,2.525903401,2.358017724,2.289003087,2.744489381,2.743387133,2.782330647,2.554141668,2.323824724,2.51723973,2.122363796,2.233782479,2.578905043,2.436637628,2.807151963,2.808965761,2.675514102,2.563737578,0.151235111,0.651407934,0.097369499,0.425527903,0.826157615,1,"bdnf"
"ENSAPEG00000018864","GO:0016787;GO:0003779;GO:0008138;GO:0016791;GO:0006470;GO:0016311;GO:0004721;GO:0030837;GO:0004722;GO:0017018",5.230609207,5.516874877,5.546230016,5.202361619,5.491969196,5.466719019,5.719899304,5.182939,5.414507599,5.406844374,5.341876194,5.834362418,5.13732042,5.207594137,5.183917332,5.841538864,5.561413354,5.188044122,5.441425604,5.343512271,5.454593976,5.07221112,5.295845347,5.513471261,5.464630282,5.385384222,5.420684337,5.525700092,5.080802429,5.745346525,5.732401986,5.652240473,5.437860428,5.207281907,5.161913505,5.355589764,5.137810265,5.4622484,5.368414977,5.286975505,5.579593291,5.494201431,5.540134172,5.291381303,5.757493822,0.804749783,0.974630701,0.529051907,0.834161629,0.696530131,1,"ssh2b"
"ENSAPEG00000018885","GO:0005856;GO:0003779;GO:0030837;GO:0032956",-1.256584053,-1.261255001,-1.271266422,-0.921289705,-1.152785886,-1.184749174,-1.150575765,-1.275917163,-1.274670344,-1.276516428,-1.277632356,-1.252970684,-1.251357194,-1.264669598,-1.259685647,-1.024865519,-1.25079102,-1.257647948,-1.252604862,-1.160880783,-1.258844212,-1.246768096,-1.266226705,-0.971739607,-1.249592686,-1.036720671,-1.256858335,-1.255707281,-1.253111269,-1.251918094,-1.262920343,-1.261846214,-1.276507172,-1.274400162,-0.977854528,-1.240735085,-1.153265995,-1.274683443,-1.271675894,-1.276701581,-1.265216045,-1.143812099,-1.254807021,-1.151048841,-1.25854715,0.792712627,NA,0.750457892,NA,0.957897428,1,"twf2b"
"ENSAPEG00000018928","GO:0051015;GO:0007010;GO:0003779",6.536110913,6.608146558,6.784541104,6.61182904,6.610321473,6.547581103,6.803916381,6.763067352,6.941832597,7.017071228,7.133678539,6.48677223,6.862181915,6.598256428,6.815131858,6.755986464,6.340348761,6.445456407,6.340328312,6.3589009,6.047976355,6.375952022,6.360044697,6.549890673,6.644849133,6.54974005,6.96692164,6.684370554,6.510101028,6.543164159,6.881333067,6.535184438,6.788588469,6.70975366,6.471747548,6.696541476,6.958130521,6.617859795,6.476618202,6.696856332,6.636110261,6.787635681,6.542890071,6.803973425,6.417712008,0.042152773,0.393861494,0.0018216,0.050719306,0.278319832,1,"SVIL"
"ENSAPEG00000018936","GO:0005634;GO:0005737;GO:0007165;GO:0005576;GO:0005829;GO:0008083;GO:0051781;GO:0030154;GO:0005938;GO:0008201;GO:0001525",3.146637878,2.655083978,2.409185763,3.830924727,2.35719031,2.385725929,3.954609381,3.037021869,2.760903069,2.856547632,2.836815149,3.896289319,2.633496843,2.712075154,2.577012838,3.169653078,2.63730657,2.99949048,3.639809148,2.583638855,2.988422371,3.24508419,3.601198496,2.709913966,2.997073955,2.836705411,3.804395797,3.897680589,2.803246934,3.741649261,3.144954038,2.734415283,2.592355895,2.894071746,3.008063603,4.219450096,2.936476708,2.462013278,2.494601004,2.514855587,2.785466564,3.347869765,3.350049856,3.375250069,3.250827631,0.257007254,0.76933807,0.397056339,0.758999771,0.762439103,1,"fgf1a"
"ENSAPEG00000019326","GO:0003779;GO:0035025",-1.714250598,-1.71782281,-1.725479269,-1.712937816,-1.719905652,-1.737816278,-1.718215412,-1.731144963,-1.644339361,-1.646957794,-1.7335778,-1.711487193,-1.71025324,-1.7204342,-1.716622611,-1.707112713,-1.709820246,-1.715064235,-1.626170391,-1.725189998,-1.630942074,-1.706743625,-1.721625032,-1.727735606,-1.708903793,-1.716179206,-1.714460361,-1.713580067,-1.626557677,-1.710682201,-1.719096418,-1.718274953,-1.731981698,-1.728992975,-1.644219929,-1.617092712,-1.720272826,-1.729394978,-1.555718359,-1.562183355,-1.720852107,-1.628005716,-1.712891572,-1.718577208,-1.71575192,0.717476434,NA,0.785026352,NA,0.518977841,1,"abrab"
"ENSAPEG00000019352","GO:0003779;GO:0051015;GO:0051017;GO:0005515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lcp1"
"ENSAPEG00000019375","GO:0046872;GO:0005509;GO:0003779;GO:0051015;GO:0051017;GO:0005515",-0.012154753,-0.139908492,-0.151582259,-0.132620253,-0.027047461,0.014401412,-0.140500496,0.129208098,-0.052351355,-0.059374092,-0.164108419,-0.130487025,-0.001792726,0.079175933,0.093325718,0.006227602,-0.000680199,-0.135774083,-0.130077407,-0.041132964,0.20072261,-0.123627075,-0.031616773,-0.047951362,-0.126727949,0.199782122,-0.012702704,-0.133569561,-0.130644599,0.115151769,0.18604651,-0.022729593,-0.059338895,0.04721931,-0.157413818,0.145833273,-0.028021898,0.137441423,-0.04274527,-0.162061528,-0.029560763,-0.132775152,-0.008614311,0.086080492,-0.01608487,0.69208987,NA,0.690944711,NA,0.407637927,1,"lcp1"
"ENSAPEG00000019378","GO:0003779;GO:0030036;GO:0030054;GO:0046872;GO:0048513",8.505608819,8.58594232,8.24803921,8.641994987,8.488899375,8.5073119,8.440266815,8.822778499,8.93085804,8.779038698,8.500802954,7.569384365,8.860944293,8.561488813,8.571584092,8.181100321,8.337556212,8.37829223,8.316402806,8.507823387,8.282363832,8.124417375,8.277681518,8.148616505,8.840422969,8.351564222,8.694992123,8.267824972,8.73355243,8.441681771,8.84364346,8.043463123,8.488543455,8.354063974,8.561330518,8.510015546,8.5019557,8.493329212,8.528762815,8.649088944,8.041470117,8.786591013,8.671328067,8.634951919,8.502920755,0.355817822,0.832855221,0.113420315,0.459799614,0.513312317,1,"XIRP2"
"ENSAPEG00000019607","GO:0016020;GO:0007165;GO:0005576;GO:0008083;GO:0005615;GO:0005125;GO:0001649",3.206131486,3.035493075,3.311348734,3.340692589,2.87647666,2.794317173,3.319802338,3.271088197,3.253784718,3.170788896,3.102445919,2.812273737,3.057913779,2.87059032,3.174878584,2.766684925,2.988936586,3.001535471,3.116441728,3.16992636,2.920245842,3.023209364,2.711722078,3.134842441,3.073729921,2.765781837,3.262595476,3.152648926,3.301667501,3.428253052,2.656361614,2.894646772,3.300155628,3.013312932,2.954518691,2.610600519,2.872387334,3.11206134,3.211841353,3.120874039,3.060299857,2.876996873,2.713663578,3.206656962,2.848401144,0.356823715,0.833098389,0.530634064,0.834161629,0.107054645,1,"bmp3"
"ENSAPEG00000019638","GO:0007165;GO:0005576;GO:0008083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ndr2"
"ENSAPEG00000019675","GO:0007165;GO:0008083",2.634011835,2.440691007,2.446200424,2.647664692,2.575219647,2.390909211,2.919582835,2.699804441,2.721541676,2.689386685,2.722740022,2.2131493,2.418920592,2.153025004,2.682162997,2.625263634,2.756992258,2.465743523,2.665656025,2.449016973,2.279996003,2.790830787,2.483770343,2.494120299,2.767074742,2.61395387,2.843414935,2.64098554,2.661629995,2.671115159,2.583626902,2.732326177,2.575536164,2.726264133,2.336829444,2.274503588,2.418420007,2.721312839,2.44315205,2.739432623,2.635731268,2.792759144,2.927071252,2.513521515,2.618397505,0.748464854,0.963496572,0.464537407,0.798700779,0.668169995,1,"fgf6b"
"ENSAPEG00000019692","GO:0007165;GO:0008083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fgf23"
"ENSAPEG00000019694","GO:0007165;GO:0008083;GO:0061550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fgf5"
"ENSAPEG00000019822","GO:0016020;GO:0003779;GO:0031410",1.416877817,1.392500034,1.066982435,1.515123115,1.540956934,1.016422356,1.389816131,1.043665957,1.231103933,1.295601817,1.284843313,1.124178807,1.444029099,1.536619815,1.40069979,1.256706696,1.243197949,1.411333173,1.236235215,1.068174002,1.212107024,1.561628411,1.082847855,1.152029845,1.014214357,1.211090158,1.320881375,1.000452043,1.23428669,1.238874579,1.19623052,1.200420885,1.442055096,0.954048339,1.144249578,1.033659299,0.980421349,1.143544198,1.337949494,1.213803734,1.187262198,1.425098568,1.118510054,1.095356179,1.106897818,0.56659911,NA,0.089865592,0.41147081,0.019251461,1,"JMY"
"ENSAPEG00000019876","GO:0005737;GO:0005856;GO:0003779;GO:0030036",4.771234365,4.562258944,5.34010387,5.07595982,5.161852995,4.823862566,5.052007626,5.018104142,5.47374715,5.267354099,4.968861893,4.856353766,5.336540733,5.10528939,5.358751435,5.246897911,4.921267482,5.061662864,5.43046931,5.139675207,4.988587717,4.713790123,5.170773331,4.959093344,4.717289731,4.835317191,5.296182616,5.006372848,5.400469022,5.001938761,4.842094515,5.050828223,5.096824746,5.347473247,5.07648516,5.100175885,5.084960685,5.053679424,4.927383146,5.179536276,5.073343538,4.861259591,4.723993502,5.142793823,4.476525408,0.446945942,0.880971603,0.926669261,0.983105154,0.376481379,1,"wasf3b"
"ENSAPEG00000020010","GO:0007165;GO:0008083",5.469328411,6.017360378,5.734454626,5.878548694,5.929034486,5.811758046,5.922847196,6.103137604,6.162839353,5.93139371,5.958835341,5.681547346,5.865151319,5.766303665,5.943024815,5.402366546,5.48462059,5.81524596,5.687393204,5.547700367,5.145710609,5.73754945,5.657580325,5.875344527,5.45057568,5.93760396,5.928425195,5.881714065,5.760348446,5.275179161,5.961112893,5.675494482,6.260137935,5.8474612,5.316543477,5.96263121,5.75355906,5.748069111,5.813308352,5.988738818,5.565683499,5.287744815,5.672915893,6.080379197,5.57200681,0.266134122,0.775357845,0.016044562,0.172823198,0.187005697,1,"fgf12b"
"ENSAPEG00000020018","GO:0007165;GO:0005576;GO:0008083;GO:0001895;GO:0001955;GO:0006915;GO:0009953;GO:0030510;GO:0030513;GO:0031076;GO:0031290;GO:0042127;GO:0042670;GO:0043010;GO:0046552;GO:0048264;GO:0048514;GO:0048706;GO:0048741;GO:0060041;GO:0060059;GO:0060219;GO:0061298;GO:1900747;GO:1990009;GO:0042671;GO:0042462",4.616794614,4.038584544,4.278108164,4.573108634,4.574239284,4.215221667,4.293660119,4.393567342,4.831464312,4.023067063,4.320512241,4.599740421,4.345955494,4.21613598,4.280650733,4.257180355,4.163770672,4.568353603,4.706744231,4.588539822,4.067321906,4.650499933,4.948773047,4.131520967,4.125984169,4.580872896,4.851880174,4.525925698,4.597764599,4.578585226,3.969948849,3.931480203,4.349772598,4.146750885,4.636490886,4.913095447,4.439366734,4.103551021,4.403571364,4.091255731,4.209086169,4.735119678,4.385429653,4.770665758,4.413551256,0.134435678,0.624969274,0.227981909,0.613638717,0.754577136,1,"gdf6a"
"ENSAPEG00000020486","GO:0000166;GO:0005524;GO:0005794;GO:0003774;GO:0003779;GO:0051015;GO:0016459;GO:0005905;GO:0030136;GO:0005515;GO:0007605;GO:0005902;GO:0030175;GO:0032587;GO:0048731",3.961067022,4.233921144,3.990203087,4.283041902,4.084639615,4.270110412,3.458882231,4.09752302,4.35711748,4.357528488,3.924955009,3.243198469,3.811681847,3.767818911,4.29119611,3.599993872,3.817965396,4.2829258,3.678412129,3.995081335,3.728776614,4.02916029,3.798225458,3.749502891,3.709910544,3.780075897,4.399869265,3.646002764,4.519672709,3.484367619,3.683821624,4.189208467,3.917217625,4.364428417,4.192463375,4.205046513,3.612043536,4.064388908,4.058432424,4.302360943,4.068539343,3.930944977,3.715678098,4.220557001,3.675438534,0.353501491,0.830957288,0.278093784,0.668703698,0.880169196,1,"myo6b"
"ENSAPEG00000020640","GO:0005737;GO:0005856;GO:0000166;GO:0005524;GO:0003774;GO:0004672;GO:0006468;GO:0003779;GO:0016459;GO:0050896;GO:0007601;GO:0005515;GO:0048731;GO:0043226;GO:0043412",1.604420967,1.269903453,1.976185744,1.4033935,1.472036673,2.101468548,1.98504949,1.407714078,1.664129187,1.402848991,1.830377537,1.622454295,1.630477078,1.962492234,1.588880458,1.934608378,1.529010127,1.39342307,1.521251239,1.617756634,1.593101279,1.432026324,1.555979472,1.515701108,1.422117061,1.684443718,1.697138313,1.400388861,1.519079799,1.413895849,1.47664763,1.481322894,1.487762248,1.326985148,1.50568105,1.452877542,1.469942935,1.737057691,1.239852725,1.640817489,1.561070865,1.510941912,1.288141404,1.909049289,1.594590598,0.639626188,0.939799586,0.181599661,0.561374626,0.060754935,1,"MYO3B"
"ENSAPEG00000020660","GO:0003779;GO:0004864",4.296254426,4.075538024,4.234339641,4.113105244,4.268135145,3.921481508,4.332888226,4.002263722,3.717873017,4.086267075,4.05837151,4.137043661,4.405135768,4.358190767,4.361794707,3.897967898,3.738962587,3.938376755,4.229101239,3.635929662,4.018382291,4.215608225,3.51869348,3.988640013,3.812986662,4.224253541,4.042926429,4.057174763,4.343227532,3.454919575,4.316932216,4.225435157,4.086498808,4.345432621,3.847308244,3.632824337,3.904238805,4.099855172,3.983197232,4.112732667,3.939980663,4.065879476,3.813713885,4.424176164,3.532497893,0.320185543,0.816975245,0.031502136,0.244936255,0.235668286,1,"phactr3b"
"ENSAPEG00000020677","GO:0007165;GO:0005576;GO:0008083;GO:0050896;GO:0051781;GO:0008201;GO:0007399",5.427741421,5.202637071,5.191954126,5.515517316,4.910612898,5.126650091,5.217102226,5.283918932,4.703023963,5.148726828,5.247783676,4.544785684,5.126853182,5.411118621,5.598246275,5.068407073,4.919088091,4.97566186,5.266608924,4.666281229,4.804562719,5.043426531,4.762463853,4.838240466,4.58803454,4.698937299,5.338987948,4.849038857,4.817317148,4.683698469,5.402867777,5.34270557,5.372503965,5.018894889,4.705267046,4.953844699,5.152587031,4.78112645,4.90088421,5.423217931,4.835993114,5.253587344,4.828198881,5.068173568,4.872515478,0.060768066,0.458593318,0.001385109,0.04404223,0.179838017,1,"ptn"
"ENSAPEG00000020700","GO:0007165;GO:0008083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fgf8b"
"ENSAPEG00000021124","GO:0000166;GO:0005524;GO:0003774;GO:0003779;GO:0016459;GO:0005515;GO:0048731",2.768374568,2.597494424,1.987100969,2.351842392,2.363885143,2.248600153,2.380831244,2.107510984,2.043362672,1.853357316,1.929150231,2.184883275,1.989183722,2.281648486,1.949973796,2.492016632,2.464960438,2.156781157,1.871685247,2.237099753,2.746357367,2.119361601,2.270488823,2.137028456,2.104384431,2.053318648,2.765701004,2.42730875,2.364388888,2.535355196,2.764699908,2.59218393,2.100279305,2.046405929,2.338137238,2.626183759,2.20176764,2.197801952,2.153878164,1.93859255,2.684486463,2.653734418,2.076500848,2.299051231,2.621839901,0.875933537,0.985063761,0.227081434,0.612569893,0.159262837,1,"myo1g"
"ENSAPEG00000021186","GO:0005524;GO:0016887;GO:0022008;GO:0003779;GO:0031016;GO:0072576;GO:0005794;GO:0030027;GO:0030175;GO:0005515",3.706395715,3.600642849,4.057509983,3.725909479,3.672719363,3.316291723,3.883144548,3.788297916,4.109367952,3.44590662,3.55509134,3.634946711,3.967758624,3.61486298,3.771642037,3.502720246,3.534472762,3.843745784,3.578841751,3.639818512,3.571601372,3.640080788,3.492357317,3.298193755,3.409795565,3.568785031,3.853303074,3.818836631,3.633428032,3.960806831,3.470990843,3.482189618,3.774388099,3.668002934,4.3464927,4.049865322,3.761639022,3.661676499,3.434209457,3.442108561,3.840223839,4.134438011,3.360882764,3.7883011,3.516636292,0.224486432,0.739926,0.186480606,0.568141645,0.920817941,1,"nav3"
"ENSAPEG00000021204","GO:0016020;GO:0005198;GO:0005856;GO:0003779;GO:0008092;GO:0030866",3.00609983,3.038703177,3.440325513,3.529306785,3.570984678,3.41246126,3.451942258,3.51832508,3.336834803,3.42636206,3.18334084,3.251823118,3.198428464,3.075526089,3.18718575,3.499951933,2.799382507,3.140295235,3.65815771,3.444691961,2.910504613,3.166481574,3.061193396,3.048204372,3.414228983,3.12683264,3.746469392,2.935310979,3.377789104,3.1210811,3.276585049,3.287632794,2.876306035,3.295771152,3.50933838,3.296526679,3.316714796,3.290002519,3.240673199,3.294695939,3.362147049,3.232228391,3.360248721,2.804504377,3.131991162,0.700594016,0.954296072,0.635873111,0.883103197,0.365846416,1,"EPB41L1"
"ENSAPEG00000021293","GO:0003779;GO:0030036;GO:0030054",6.139717302,5.80904234,6.037907877,6.22854369,6.367343195,6.198552067,6.169588757,6.418521832,6.834883154,6.030434747,6.164687181,5.501777027,6.598977424,6.377542857,6.19066546,6.575634176,6.03206854,6.925525998,6.831958413,6.589769809,6.543778998,6.059105839,6.551008052,6.52222362,6.583368021,6.818639694,6.279791888,6.107048478,6.556696435,6.263269046,5.855568823,5.890237961,6.432015832,6.297091881,6.647302166,6.763707825,6.496104429,6.442042515,6.340006013,6.409405464,6.288753692,6.297520055,6.354986527,6.374722369,6.166909772,0.0777532,0.507078307,0.00444243,0.0852373,0.282311312,1,"xirp1"
"ENSAPEG00000021610","GO:0007165;GO:0005576;GO:0005179;GO:0008083;GO:0005615;GO:0005159;GO:0009953",3.935272198,4.4964988,4.290809762,4.654356865,4.459002484,4.830890133,4.454252704,4.545410268,4.932507814,4.578905499,4.278560227,4.189814947,4.802981733,4.724855611,4.618938192,4.691262474,4.265414092,4.581147988,4.542304532,4.63321505,4.212492116,4.264673778,4.902365143,4.823700371,4.46194796,4.49062045,4.78336794,4.50009621,4.745519625,4.298876436,4.327296332,4.175241302,4.716905033,4.612029485,4.555512608,4.045419089,4.26800645,4.723875002,4.673953085,4.854018512,4.508568314,4.348865177,4.262774704,4.447803564,4.461590121,0.393137144,0.857686483,0.7450097,0.925879127,0.580098151,1,"igf1"
"ENSAPEG00000021703","GO:0007165;GO:0005576;GO:0008083;GO:0001525",3.117235237,2.792131508,2.847645458,3.873793171,2.609981735,2.578071852,3.44829954,2.716576233,2.596169989,2.770775892,2.869707391,3.936928142,2.952830723,3.212028532,2.640935284,3.459950788,2.704656631,2.898400188,3.221474809,2.638537614,2.361817962,3.575811832,3.568695219,2.754995051,2.802810388,2.645107589,3.919438234,3.18972156,2.496935607,2.94798288,2.617620516,2.787276852,2.998977218,2.868420215,3.138364834,3.40930955,2.976026833,3.23118728,2.776940729,2.704068904,2.759597238,3.623560855,2.675967916,2.997035381,3.097862687,0.669258414,0.948025414,0.956824247,0.990808444,0.62170253,1,"gdf2"
"ENSAPEG00000021708","GO:0007165;GO:0005576;GO:0008083",-2.085595632,-2.088022963,-2.093225555,-2.084703591,-2.089438262,-2.101608598,-2.088289738,-2.039292438,-2.095873665,-2.0976529,-2.098728537,-2.083717887,-2.025096435,-2.089797412,-2.087207424,-2.080745412,-2.082585191,-2.086148501,-2.083527782,-2.035246017,-2.086770159,-2.080494615,-2.090606587,-2.094758744,-2.02417948,-2.086906128,-2.085738166,-2.085140003,-2.083790945,-2.083170892,-2.088888384,-2.088330196,-2.09764398,-2.095613131,-2.09579251,-2.077359466,-2.089687758,-2.095886294,-2.093438343,-2.097831332,-2.090081382,-2.026991915,-2.084672169,-2.088535579,-2.028832808,0.897430974,NA,0.881336032,NA,0.98506385,1,"gdf10b"
